Model,Feature_Selection,Dimensionality_Reduction_Technique,CV MSE Mean,CV MSE SD,CV MAE Mean,CV MAE SD,Final MSE,Final MAE
NSVR-2,None,KPCA1-S,1327.78204749413,381.66498250939645,31.483148306938915,1.8702755528008572,1213.4272806306458,34.47788126016346
NSVR-2,None,KPCA2-S,1352.6693584001503,418.29732796885185,31.973429529780397,1.9291963496753872,1237.4220569389954,34.84331982080015
NSVR-2,None,KPCA3-S,1363.0722739719774,433.1135926879766,32.01528525687655,2.013348361473545,1254.4612422867044,35.08201154674449
NSVR-2,None,KPCA1-C,1290.728888242563,253.2164056720916,31.345331742138676,0.7530979994720196,1277.4654855679516,35.46785006015775
NSVR-2,None,KPCA2-C,1326.702822033025,316.7648806568578,31.547330004881168,1.0990662036701326,1296.505542150714,35.727373924687306
NSVR-2,None,KPCA3-C,1344.72296730276,340.6301564042366,31.64711514776574,1.1669044148565633,1296.339730507182,35.71929365020422
NSVR-2,None,LPCA1,1424.2403967917257,378.5993270860843,32.663031951386955,2.0836939554600016,1221.7375190568284,34.56708235312292
NSVR-2,None,LPCA2,6559.106056081155,10308.91197995006,43.57047566708957,22.581134558416277,1251.6305177373024,35.032669273207325
NSVR-2,None,LPCA3,6523.135343548636,10216.209602258217,43.61108506494445,22.525238333760992,1267.3606652452656,35.252270651023444
NSVR-2,None,SPCA1,1417.4846172864698,454.93462273189107,32.06072124094627,2.0129090832017447,1290.5998368116464,35.46795955291038
NSVR-2,None,SPCA2,1569.524036753034,526.6336927426127,34.023862101383294,3.7109437046465326,1290.5998368116464,35.46795955291038
NSVR-2,None,SPCA3,5888.757066634085,8966.157122861681,42.924028973706925,20.946829307539062,1246.9738578268339,34.98657259711565
NSVR-2,None,TSVD1,86942.47620146461,153215.54338372438,84.42251783338791,84.69691232740914,1346.245612771633,19.582408437728187
NSVR-2,None,TSVD2,1769.3371717923906,1131.7875473681202,31.035594051382212,8.84624077776989,696.4452943668448,20.606143611467296
NSVR-2,None,TSVD3,1713.7294272675038,707.6064399378051,32.95943906912773,5.022428577887834,870.7492897056461,27.505483525316343
NSVR-2,ANOVA2,DL1,20577549.43349152,25231755.204406805,1775.0408139522249,2146.0371300442407,170885057.89627564,9864.192072110902
NSVR-2,ANOVA2,FA1,1413.7243961650863,516.1484570733368,33.03118969286652,4.392128024109934,1301.4875090837313,35.72361704491592
NSVR-2,ANOVA2,ICA1,1343.2378391008435,427.65136663852144,31.509522229953387,2.2939218712364764,1232.5526634672185,34.73401258746345
NSVR-2,ANOVA2,ICA2,1399.9818663408394,424.5285374662446,32.6319602504725,2.337367291050422,1256.259914457353,35.189700673345
NSVR-2,ANOVA2,IPCA1,1343.229100680111,427.23187109932894,31.516882347558692,2.303014410638036,1231.3033904313013,34.71277370534881
NSVR-2,ANOVA2,IPCA2,1365.375215877004,428.7404178146025,31.981154864851106,2.3638580488615646,1246.9738578268334,34.98657259711565
NSVR-2,ANOVA2,KPCA1-2,1377.3427191252817,461.21265211765916,31.776761672384858,2.3920495533480723,1254.5424984679908,35.01846662616247
NSVR-2,ANOVA2,KPCA1-3,1404.2033894563147,479.22545485345574,32.0741089224394,2.475232871741051,1281.3213480995903,35.371601139721626
NSVR-2,ANOVA2,KPCA1-4,1426.2606291727311,488.344710313364,32.41621265845647,2.58704939922372,1308.2169464874676,35.73194243650169
NSVR-2,ANOVA2,KPCA1-5,1446.8475128470889,499.3046517844296,32.55680150805096,2.4310823028486555,1332.3066405129643,36.06527733960374
NSVR-2,ANOVA2,KPCA1-6,1454.3762559195522,489.33960791657427,32.39751671305697,2.01019556094288,1350.4125946377367,36.32553528210345
NSVR-2,ANOVA2,KPCA1-R,1301.0008286149812,376.8973875551747,30.773572855172652,1.2470087859168455,1206.9719847437198,34.36575929089428
NSVR-2,ANOVA2,KPCA1-S,1279.1076813123539,362.2970069344585,30.99195109651731,1.9067665111797056,1218.7687465673514,34.58023647543186
NSVR-2,ANOVA2,KPCA1-C,1272.620448024299,228.763332968304,31.31967685843342,0.5172724784641006,1253.3076621667099,35.1030763971732
NSVR-2,ANOVA2,LPCA1,1343.2378391008438,427.65136663852167,31.509522229953387,2.2939218712364795,1232.5526634672185,34.73401258746344
NSVR-2,ANOVA2,SPCA1,1417.4846172864698,454.93462273189107,32.06072124094627,2.0129090832017447,1290.5998368116464,35.46795955291038
NSVR-2,ANOVA2,TSVD1,1463.7629266464185,1317.1324269087768,23.275876082655174,11.516602382635435,1352.5342791557312,18.925652189604858
NSVR-2,ANOVA3,DL1,15068775.950036358,18478177.512622274,1527.7683361522581,1842.1365885208227,125153283.98701423,8449.63811885389
NSVR-2,ANOVA3,DL2,31760699.022005815,38898145.59645133,1949.421917295835,2346.4087485039067,115046240.28361437,7935.209879304108
NSVR-2,ANOVA3,FA1,1566.219579549927,463.2828573309575,33.87777911683877,4.081883808096754,1290.2614315029773,35.56158613946369
NSVR-2,ANOVA3,FA2,1389.764536335962,486.4547555517032,32.4380251197837,3.785306441359414,1272.1538769984572,35.29601247556616
NSVR-2,ANOVA3,ICA1,1397.0646044147165,391.59098537496766,32.120512307658366,2.49636636199132,1224.7893646846242,34.61481205993639
NSVR-2,ANOVA3,ICA2,1374.7292566031183,444.99335990916484,31.90025567301023,2.512475232053949,1261.9524803758388,35.24990415176731
NSVR-2,ANOVA3,IPCA1,1397.575102899676,391.32101982327777,32.12683318775892,2.502723033420979,1224.4355828403789,34.60895970470759
NSVR-2,ANOVA3,IPCA2,1347.9659092990476,446.3286010945687,31.591176751792155,2.5847141012660613,1246.1325703127925,34.93618704857493
NSVR-2,ANOVA3,KPCA1-2,1633.6920313448404,539.9543397377288,33.661061450565505,4.353695765436137,1240.2792598341962,34.81546329870418
NSVR-2,ANOVA3,KPCA2-2,1371.4073506244229,454.7479924954537,31.92410610521491,2.58372144699685,1251.696326933782,35.03696395686542
NSVR-2,ANOVA3,KPCA1-3,3409.052203578768,3869.5476184215436,38.550677646609756,13.227093175149966,1259.0589645919451,35.06274362829813
NSVR-2,ANOVA3,KPCA2-3,1717.8055038504122,620.5023747115761,34.4330216702068,4.759937822593183,1263.1271167556208,35.18975654176062
NSVR-2,ANOVA3,KPCA1-4,22039.63587967101,41068.388511974714,55.401570421599104,46.203123824471014,1278.8190414747166,35.32450148999337
NSVR-2,ANOVA3,KPCA2-4,6237.503128716724,9469.32784249204,43.26965570687939,21.245318447471917,1276.0103637049222,35.35957793811313
NSVR-2,ANOVA3,KPCA1-5,204404.85562670545,405759.0019276673,107.50370186453199,149.76638387338497,1298.6823382396801,35.5907968052275
NSVR-2,ANOVA3,KPCA2-5,92288.36042462608,181525.580285563,82.57294263899469,99.38246793004444,1291.9166884453068,35.56566858699545
NSVR-2,ANOVA3,KPCA1-6,1621111.0665744273,3239133.173842064,246.76398277691996,427.62637267732646,1317.589330167869,35.849314292412394
NSVR-2,ANOVA3,KPCA2-6,1337324.964300926,2671572.8424734813,226.96479159748725,388.17273945074504,1310.5589550847556,35.80643236071205
NSVR-2,ANOVA3,KPCA1-R,1316.3669111114614,396.968361305955,30.91702813852392,1.4667022593975725,1215.7898835824496,34.494599870937556
NSVR-2,ANOVA3,KPCA2-R,1354.2427977438533,414.04124171464963,31.531843262239967,1.6960649531734688,1247.389600158892,34.984578647891595
NSVR-2,ANOVA3,KPCA1-S,1301.2078838188495,377.4662091619384,31.171185461404225,2.0055330640413946,1214.3949514797564,34.50092669151729
NSVR-2,ANOVA3,KPCA2-S,1333.5675757213808,403.14212534321774,31.616845601743893,2.1589000807600582,1224.5694838419151,34.66922243387245
NSVR-2,ANOVA3,KPCA1-C,1274.7591019826486,241.07128452401676,31.331105907409903,0.5524993003184312,1258.648779015533,35.19405809980364
NSVR-2,ANOVA3,KPCA2-C,1306.0799348619248,282.612254988004,31.484702491039457,0.7750251550171294,1274.3279668506275,35.40459398702838
NSVR-2,ANOVA3,LPCA1,1397.0646044147165,391.59098537496743,32.12051230765836,2.496366361991321,1224.7893646846244,34.61481205993639
NSVR-2,ANOVA3,LPCA2,1345.8331671454093,446.65418181468056,31.563572354232527,2.598955943315707,1241.3222414528964,34.8972131459278
NSVR-2,ANOVA3,SPCA1,1417.4846172864698,454.93462273189107,32.06072124094627,2.0129090832017447,1290.5998368116464,35.46795955291038
NSVR-2,ANOVA3,SPCA2,1377.4427355267471,423.6023382778642,32.11616054073785,2.252265438707258,1246.9738578268334,34.98657259711565
NSVR-2,ANOVA3,TSVD1,10408.02849875443,17634.033157602782,39.89935038226034,32.74055930888573,1352.7320457278088,19.549365725641778
NSVR-2,ANOVA3,TSVD2,1790.9910071753488,1192.3005407327796,30.969374346964372,9.206185540281574,692.1360473220872,20.661173816120733
NSVR-2,CHISQ2,DL1,20577549.43349152,25231755.204406805,1775.0408139522249,2146.0371300442407,170885057.89627564,9864.192072110902
NSVR-2,CHISQ2,FA1,1413.7243961650863,516.1484570733368,33.03118969286652,4.392128024109934,1301.4875090837313,35.72361704491592
NSVR-2,CHISQ2,ICA1,1343.2378391008435,427.65136663852144,31.509522229953387,2.2939218712364764,1232.5526634672185,34.73401258746345
NSVR-2,CHISQ2,ICA2,1399.9818663408391,424.528537466244,32.6319602504725,2.337367291050424,1256.2599144573533,35.189700673345
NSVR-2,CHISQ2,IPCA1,1343.229100680111,427.23187109932894,31.516882347558692,2.303014410638036,1231.3033904313013,34.71277370534881
NSVR-2,CHISQ2,IPCA2,1365.375215877004,428.7404178146025,31.981154864851106,2.3638580488615646,1246.9738578268334,34.98657259711565
NSVR-2,CHISQ2,KPCA1-2,1377.3427191252817,461.21265211765916,31.776761672384858,2.3920495533480723,1254.5424984679908,35.01846662616247
NSVR-2,CHISQ2,KPCA1-3,1404.2033894563147,479.22545485345574,32.0741089224394,2.475232871741051,1281.3213480995903,35.371601139721626
NSVR-2,CHISQ2,KPCA1-4,1426.2606291727311,488.344710313364,32.41621265845647,2.58704939922372,1308.2169464874676,35.73194243650169
NSVR-2,CHISQ2,KPCA1-5,1446.8475128470889,499.3046517844296,32.55680150805096,2.4310823028486555,1332.3066405129643,36.06527733960374
NSVR-2,CHISQ2,KPCA1-6,1454.3762559195522,489.33960791657427,32.39751671305697,2.01019556094288,1350.4125946377367,36.32553528210345
NSVR-2,CHISQ2,KPCA1-R,1301.0008286149812,376.8973875551747,30.773572855172652,1.2470087859168455,1206.9719847437198,34.36575929089428
NSVR-2,CHISQ2,KPCA1-S,1279.1076813123539,362.2970069344585,30.99195109651731,1.9067665111797056,1218.7687465673514,34.58023647543186
NSVR-2,CHISQ2,KPCA1-C,1272.620448024299,228.763332968304,31.31967685843342,0.5172724784641006,1253.3076621667099,35.1030763971732
